Player Name,Team,World,Vehicle Type,Companion,Kart Racing Rank,Platforming Rank,Boss Battle Rank,Power-Ups Used,Kart Role,Team Points,Lives Lost,Participation in Battle Mode,Mushroom Cup Participation,Power-Ups Owned,Coins Spent in Toad Town,Levels Completed,Times Hit by Enemies,Primary Game
,Toad Brigade,                           Yoshi's Island                           ,Standard Kart,gOOMBA,C,S,C,12,Speedster,133.0,4.847277,Yes,No,Banana Peel,79,81,1.0,Super Mario Bros.
Toad,SARASALAND STARS,mUSHROOM kINGDOM,Circuit Special,gOOMBA,C,D,B,13,Speedster,195.0,0.327,No,Yes,"1-Up Mushroom, Super Mushroom, Fire Flower",125,82,2.0,Mario Kart 8 Deluxe
Waluigi,MUSHROOM ROYALTY,Star World,Mach 8,lUMA,,A,D,26,Item Specialist,-45.0,0.0,Yes,,Banana Peel,36,82,10.0,         Super Mario World         
,Tricksters,Mushroom Kingdom,Pipe Frame,Yoshi,A,B,D,15,Item Specialist,193.0,0.0,No,,"Super Star, Banana Peel",370,87,5.0,Mario Strikers
Wario,Red Caps,Donut Plains,Standard Kart,gOOMBA,D,S,B,17,Speedster,192.13904,3.0,Yes,No,Fire Flower,155,90,8.0,Mario Kart 8 Deluxe
Wario,Tricksters,Donut Plains,Biddybuggy,Koopa Troopa,S,C,B,22,Blocker,87.0,3.0,Yes,,"Red Shell, Fire Flower, Banana Peel",162,38,2.0,                           Super Mario Odyssey                           
Yoshi,TRICKSTERS,                  Donut Plains         ,                           Standard Kart                           ,lUMA,C,S,A,14,Item Specialist,6.0,2.932037,Yes,No,Super Mushroom,454,56,1.0,Super Mario World
,Mushroom Royalty,Donut Plains,Pipe Frame,pOLTERPUP,B,S,A,14,Driver,-90.0,5.0,Yes,Yes,"Super Star, Green Shell",130,60,7.0,Super Mario Odyssey
,Red Caps,Mushroom Kingdom,                  Circuit Special                           ,Polterpup,A,D,C,23,Driver,73.0,5.0,Yes,No,"Banana Peel, Green Shell",62,35,10.0,                  Mario Strikers                  
Toad,Red Caps,sTAR wORLD,Circuit Special,Toad,D,D,D,20,Sp@eedster,159.808605,2.0,Yes,,Super Star,443,94,10.0,Mario Party Superstars
,Green Caps,Star World,                           Mach 8                  ,yOSHI,D,S,A,18,Driver,116.0,1.0,Yes,Yes,Green Shell,85,31,6.0,Super Mario Bros.
,Dino Buddies,Yoshi's Island,Standard Kart,Koopa Troopa,A,B,A,22,Driver,97.9697,0.0,Yes,No,"Banana Peel, Super Mushroom, Green Shell",273,61,0.0,                  Mario Kart 8 Deluxe                           
Waluigi,Mushroom Royalty,Toad Town,Standard Kart,gOOMBA,,A,A,9,Drifter,4.52,3.0,No,,"Fire Flower, Green Shell, Red Shell",63,27,2.0,Mario Party Superstars
Mario,RED CAPS,Donut Plains,Scooter,kOOPA tROOPA,B,C,C,29,Item Specialist,194.0,2.996128,No,No,"1-Up Mushroom, Super Star, Fire Flower",452,40,8.0,Mario Tennis Aces
Waluigi,Sarasaland Stars,Star World,Standard Kart,Luma,S,S,S,24,Driver,-48.0,3.0,Yes,,"Red Shell, Fire Flower",400,35,6.0,Super Mario Bros.
,Sarasaland Stars,                           dONUT pLAINS                           ,         Comet Bike                           ,lUMA,B,A,A,30,Item Sp@ecialist,51.0,3.0,Yes,No,Super Star,366,45,3.0,Super Mario Odyssey
Waluigi,Sarasaland Stars,         Donut Plains                           ,Circuit Special,Koopa Troopa,C,S,D,26,Driver,139.0,5.0,No,Yes,Red Shell,325,40,7.0,                           Mario Kart 8 Deluxe                           
Peach,Red Caps,         Toad Town                           ,Biddybuggy,kOOPA tROOPA,A,S,C,26,Item Specialist,93.0,0.0,No,,Fire Flower,214,34,2.0,Super Mario Bros.
Toadette,Tricksters,Donut Plains,Comet Bike,pOLTERPUP,C,C,B,25,Item Specialist,-16.0,0.0,No,Yes,"Super Mushroom, 1-Up Mushroom, Fire Flower",331,56,8.0,Super Mario Odyssey
Yoshi,Tricksters,                  Mushroom Kingdom                  ,Comet Bike,lUMA,D,S,D,7,Speedster],164.0,0.0,No,Yes,"1-Up Mushroom, Green Shell",120,74,6.0,Mario Tennis Aces
,Tricksters,Yoshi's Island,Biddybuggy,gOOMBA,B,A,A,11,Driver,-11.0,0.0,Yes,,"Red Shell, 1-Up Mushroom",301,91,8.0,Super Mario Bros.
,DINO BUDDIES,Yoshi's Island,Biddybuggy,Polterpup,B,A,B,19,Item Specialist,165.0,3.0,Yes,Yes,"Red Shell, Banana Peel",93,84,10.0,                  Super Mario Bros.                  
Bowser Jr.,TOAD BRIGADE,Koopa Kingdom,Scooter,yOSHI,,C,A,23,Item Specialist,47.0,0.0,Yes,No,1-Up Mushroom,20,88,3.0,Mario Party Superstars
,Mushroom Royalty,Donut Plains,Scooter,Yoshi,D,A,S,6,Item Specialist,167.0,5.6504,Yes,No,"Super Mushroom, Red Shell, Fire Flower",431,100,4.0,Super Mario Bros.
Waluigi,Koopa Clan,mUSHROOM kINGDOM,Biddybuggy,sHY gUY,D,B,A,28,Speedster,-97.0,2.52191,Yes,No,1-Up Mushroom,277,53,3.0,Mario Party Superstars
Rosalina,Green Caps,Yoshi's Island,Circuit Special,Yoshi,D,B,A,14,Drifter,-6.0,4.0,No,Yes,Fire Flower,435,29,9.3,Mario Party Superstars
Peach,Green Caps,         Toad Town         ,Mach 8,Luma,C,S,A,12,Speedster,-1.0,1.0,No,No,Super Star,499,64,7.0,Super Mario World
Luigi,Mushroom Royalty,sTAR wORLD,Pipe Frame,Koopa Troopa,C,C,S,9,Drift@er,22.0,1.0,Yes,,"Banana Peel, Fire Flower, 1-Up Mushroom",267,48,3.0,Mario Strikers
,SARASALAND STARS,Mushroom Kingdom,                           Standard Kart                           ,gOOMBA,B,S,B,10,Speedster,-70.0,1.0,Yes,Yes,"Red Shell, Fire Flower",288,34,10.0,Mario Strikers
Daisy,Red Caps,                  Donut Plains                           ,Pipe Frame,Koopa Troopa,C,B,B,19,Drifter,-51.0,4.0,Yes,,"Banana Peel, Super Star",223,93,5.0,Super Mario World
Waluigi,Sarasaland Stars,Star World,Standard Kart,pOLTERPUP,A,D,S,22,Blocker,64.0,0.636,Yes,No,1-Up Mushroom,109,43,2.0,                           Mario Strikers         
Bowser Jr.,TRICKSTERS,Donut Plains,                           Biddybuggy         ,Toad,B,D,A,18,Driver,175.0,4.0,No,No,1-Up Mushroom,7,62,7.0,Mario Kart 8 Deluxe
,Toad Brigade,                  Koopa Kingdom         ,Circuit Special,lUMA,B,S,C,20,Driver,94.0,2.0,No,No,Red Shell,282,72,2.0,                  Mario Tennis Aces                  
Daisy,Sarasaland Stars,Koopa Kingdom,Biddybuggy,Koopa Troopa,D,C,S,14,Blocker,14.0,0.1,Yes,,"Green Shell, Super Star",102,86,10.0,Super Mario Bros.
Bowser Jr.,Toad Brigade,yOSHI'S iSLAND,Mach 8,lUMA,D,S,S,24,Speedster,139.0,1.0,No,Yes,Super Star,338,38,8.0,Super Mario Bros.
Rosalina,DINO BUDDIES,                           Mushroom Kingdom         ,Scooter,Toad,D,D,D,6,Speedster,-80.0,1.0,Yes,No,"1-Up Mushroom, Fire Flower",60,92,1.0,Mario Party Superstars
Rosalina,Mushroom Royalty,Star World,Pipe Frame,lUMA,B,C,D,20,Item Specialist,121.0,2.0,No,Yes,"Banana Peel, Red Shell",295,42,2.0,Mario Party Superstars
Toadette,Tricksters,Koopa Kingdom,Biddybuggy,Goomba,C,C,S,12,Speedst+er,196.0,5.0,Yes,No,Fire Flower,56,37,8.0,Super Mario World
,Koopa Clan,Toad Town,Pipe Frame,Polterpup,S,C,C,23,Item Specialist,140.0,5.0,No,Yes,"1-Up Mushroom, Super Star, Green Shell",52,80,2.0,                           Mario Party Superstars         
,Green Caps,                           Toad Town                           ,Circuit Special,Luma,A,S,D,29,Blocker,-97.0,1.0,Yes,,"1-Up Mushroom, Fire Flower",308,95,4.0,Mario Party Superstars
Daisy,Red Caps,Mushroom Kingdom,         Standard Kart         ,Koopa Troopa,D,C,C,22,Item Specialist,158.0,3.69,No,No,"Red Shell, Green Shell",311,61,2.0,                           Super Mario World         
Toadette,TRICKSTERS,                  Koopa Kingdom                           ,Comet Bike,Goomba,A,B,C,21,Driver,-58.0,2.0,Yes,Yes,"Super Mushroom, Fire Flower, Banana Peel",367,89,0.0,Mario Party Superstars
,Sarasaland Stars,mUSHROOM kINGDOM,Scooter,Toad,,C,S,5,Speedster,137.0,0.0,Yes,No,Banana Peel,61,68,1.0,Super Mario Odyssey
Daisy,TOAD BRIGADE,mUSHROOM kINGDOM,Mach 8,Koopa Troopa,B,D,C,14,Blocker,-34.0,5.352796,No,No,"Super Mushroom, Banana Peel, Fire Flower",487,99,0.0,Super Mario World
Bowser,SARASALAND STARS,mUSHROOM kINGDOM,Comet Bike,tOAD,S,B,A,22,Driver,155.0,2.0,No,No,"Super Star, Fire Flower",52,69,7.0,                           Super Mario World         
,Tricksters,                           Yoshi's Island         ,Mach 8,gOOMBA,A,A,A,30,Item Specialist,-88.0,2.0,No,,Fire Flower,304,31,6.0,Mario Tennis Aces
,Green Caps,Yoshi's Island,Scooter,Luma,,D,A,10,Blocker,121.0,5.0,Yes,Yes,"Super Star, Super Mushroom",163,39,2.0,Mario Kart 8 Deluxe
Peach,Koopa Clan,Yoshi's Island,Biddybuggy,gOOMBA,B,S,S,19,Dr*iver,61.0,5.0,No,No,"Super Star, Red Shell",104,36,7.0,                           Super Mario World         
Bowser,TOAD BRIGADE,                           Star World         ,Standard Kart,Luma,S,A,A,24,Item Specialist,179.0,3.83,No,No,"Fire Flower, 1-Up Mushroom, Banana Peel",309,40,6.0,Super Mario Odyssey
Bowser Jr.,Sarasaland Stars,kOOPA kINGDOM,Mach 8,Luma,S,B,D,17,Drifter,87.0,4.0,No,No,"Banana Peel, Red Shell, Super Mushroom",367,71,2.0,Mario Tennis Aces
,Sarasaland Stars,Koopa Kingdom,Pipe Frame,gOOMBA,S,B,A,18,Item$ Specialist,135.056,2.0,Yes,,"Fire Flower, Banana Peel, Super Mushroom",97,92,5.0,Mario Strikers
Bowser,Sarasaland Stars,Star World,Circuit Special,Toad,,A,A,21,Speedster,56.0,0.0,No,No,"1-Up Mushroom, Green Shell",201,67,4.0,                           Mario Tennis Aces                  
Bowser,Koopa Clan,         Mushroom Kingdom                  ,Circuit Special,lUMA,S,B,B,19,Item Specialist,98.0,5.6,No,Yes,"1-Up Mushroom, Super Star",151,94,8.0,Super Mario Odyssey
,,Koopa Kingdom,Scooter,Toad,C,A,D,20,Driver,106.696,5.0,Yes,No,"Fire Flower, Banana Peel, Super Star",288,51,7.0,Mario Tennis Aces
Toad,Red Caps,Mushroom Kingdom,                           Pipe Frame                           ,sHY gUY,S,D,C,17,Item Specialist,159.226,4.0,Yes,Yes,"Green Shell, Super Mushroom",289,43,5.0,Mario Strikers
Peach,Toad Brigade,mUSHROOM kINGDOM,Circuit Special,Koopa Troopa,A,D,D,13,Drifter,89.0,3.0,Yes,Yes,Super Star,200,81,5.0,Mario Tennis Aces
Waluigi,SARASALAND STARS,Yoshi's Island,Standard Kart,Koopa Troopa,,C,S,17,Drive.r,25.0,1.02791,Yes,No,Red Shell,440,41,4.0,Super Mario Odyssey
Bowser Jr.,RED CAPS,Koopa Kingdom,Pipe Frame,lUMA,C,S,S,17,Driver,-87.0,0.0,No,No,Green Shell,259,45,7.0,Mario Strikers
Peach,Toad Brigade,dONUT pLAINS,Biddybuggy,kOOPA tROOPA,D,D,C,28,Blocker,163.0,5.0,No,Yes,Green Shell,303,100,2.0,Super Mario World
Toad,,Star World,Standard Kart,Luma,A,D,D,27,Speedster,54.0,0.0,Yes,No,"Green Shell, 1-Up Mushroom",495,28,4.0,Mario Party Superstars
Peach,Sarasaland Stars,Mushroom Kingdom,Pipe Frame,gOOMBA,D,A,B,29,Drifter,14.0,2.82715,No,,"Red Shell, 1-Up Mushroom, Green Shell",466,46,8.0,Mario Party Superstars
Daisy,MUSHROOM ROYALTY,Mushroom Kingdom,Standard Kart,pOLTERPUP,C,D,B,14,Speedster,-81.0,3.0,Yes,No,1-Up Mushroom,118,55,8.0,Mario Kart 8 Deluxe
Daisy,Toad Brigade,Koopa Kingdom,Comet Bike,Shy Guy,,D,D,14,Block'er,84.0,1.0,No,,"Fire Flower, Red Shell, 1-Up Mushroom",267,73,7.0,                  Mario Strikers         
BowRser Jr.,Sarasaland Stars,Star World,Comet Bike,Polterpup,D,C,A,14,Driver,141.0,5.4,Yes,,"Banana Peel, Super Mushroom, 1-Up Mushroom",169,50,5.0,Mario Kart 8 Deluxe
Yoshi,Sarasaland Stars,Toad Town,Biddybuggy,Goomba,B,B,C,9,Blocker,160.0,0.0,No,No,"Super Star, Fire Flower, Super Mushroom",121,44,6.0,Super Mario World
Peaqch,TRICKSTERS,Star World,Pipe Frame,Polterpup,C,D,D,5,Driver>,-95.0,4.0,Yes,,"Green Shell, 1-Up Mushroom",43,96,2.0,Mario Kart 8 Deluxe
,Sarasaland Stars,Star World,Pipe Frame,Toad,S,C,C,16,Driver,47.17,4.0,Yes,,"Banana Peel, Green Shell",90,49,0.0,Super Mario Odyssey
,Green Caps,Mushroom Kingdom,Circuit Special,Luma,C,D,S,30,Blocker,3.1,1.997,No,Yes,Banana Peel,400,54,0.0,Mario Tennis Aces
Waluigi,,Mushroom Kingdom,Circuit Special,Shy Guy,A,D,A,8,Drifter,108.0,3.0,Yes,No,"Banana Peel, 1-Up Mushroom, Fire Flower",477,79,2.0,         Mario Party Superstars                  
Toadette,Mushroom Royalty,                  Donut Plains         ,Biddybuggy,Polterpup,S,C,S,14,Blocker,-64.0,0.0,Yes,No,"1-Up Mushroom, Red Shell",441,67,3.0,                           Mario Kart 8 Deluxe                  
,Sarasaland Stars,Koopa Kingdom,                           Biddybuggy                           ,Polterpup,A,B,D,5,Drifter,156.0,0.18,No,,"Super Mushroom, Fire Flower, Red Shell",265,45,3.0,                           Super Mario Odyssey         
Daisy,Koopa Clan,Star World,Standard Kart,gOOMBA,C,A,B,13,Blocker,-12.0,0.0,Yes,Yes,"Banana Peel, Fire Flower, Green Shell",327,82,8.0,Mario Party Superstars
Mario,Dino Buddies,                  Koopa Kingdom                  ,Standard Kart,gOOMBA,B,C,B,17,Blocker,116.809086,2.0,Yes,,1-Up Mushroom,119,93,9.0,Mario Kart 8 Deluxe
Wario,Sarasaland Stars,kOOPA kINGDOM,Pipe Frame,pOLTERPUP,S,B,B,20,Drifter,78.0,1.0,No,No,Super Mushroom,464,44,3.0,                  Super Mario World                           
Waluigi,Tricksters,yOSHI'S iSLAND,                           Standard Kart         ,Luma,B,D,S,16,Drifter,2.0,4.0,Yes,No,Super Star,32,34,3.0,Super Mario Bros.
Peach,Red Caps,                           Koopa Kingdom         ,Pipe Frame,yOSHI,S,A,B,14,Item Special&ist,-86.0,1.06,No,No,Green Shell,77,73,8.0,Mario Kart 8 Deluxe
Luigi,RED CAPS,Star World,         Circuit Special                           ,Luma,B,D,D,15,Drifter,26.0,5.0,Yes,,"Red Shell, Super Star, 1-Up Mushroom",233,25,6.0,                           Mario Party Superstars         
,Red Caps,Star World,Mach 8,Shy Guy,C,S,A,16,Speedster,67.0,2.244,Yes,,"Super Star, 1-Up Mushroom",479,91,8.0,Super Mario World
Bowser,RED CAPS,Koopa Kingdom,Pipe Frame,lUMA,D,C,D,21,Blocker,60.0,0.0,Yes,,"Fire Flower, 1-Up Mushroom, Super Mushroom",416,50,4.0,Mario Party Superstars
Yoshi,Dino Buddies,Koopa Kingdom,                           Standard Kart         ,Goomba,,S,A,19,Speedster,151.907,3.718,Yes,,Red Shell,227,46,7.0,                  Mario Kart 8 Deluxe                  
Waltuigi,Mushroom Royalty,Star World,Standard Kart,sHY gUY,D,B,D,28,Drifter,-48.0,0.9,No,Yes,Super Star,359,84,3.0,                  Mario Tennis Aces         
Toad,Green Caps,Donut Plains,Biddybuggy,yOSHI,D,C,A,9,Blocker,31.0,3.0,Yes,No,"Super Star, 1-Up Mushroom",105,39,0.0,Super Mario World
,MUSHROOM ROYALTY,         Mushroom Kingdom                           ,Scooter,kOOPA tROOPA,A,D,S,6,Speedster,138.0,3.0,No,Yes,"Banana Peel, Red Shell",331,86,8.0,Mario Party Superstars
,Green Caps,Toad Town,         Standard Kart                           ,tOAD,,S,S,28,Item Specialist,-40.0,2.0,Yes,No,"Fire Flower, Super Mushroom, Banana Peel",330,91,10.0,Super Mario Odyssey
Peach,Koopa Clan,Star World,Pipe Frame,Yoshi,A,C,C,22,Item Specialist,55.0,5.0537,No,No,"Fire Flower, Red Shell",230,60,7.0,Mario Tennis Aces
Daisy,RED CAPS,Toad Town,Circuit Special,Shy Guy,S,D,A,7,Drifter,-22.0,1.0,No,No,1-Up Mushroom,242,88,5.0,Mario Tennis Aces
,Red Caps,Mushroom Kingdom,Scooter,gOOMBA,D,A,S,21,Drifter,165.0,2.0,No,No,"Super Star, Fire Flower",170,25,0.0,         Super Mario World         
,Green Caps,Koopa Kingdom,Pipe Frame,lUMA,A,C,S,30,Drifter,40.0,2.95,No,No,"Fire Flower, 1-Up Mushroom, Red Shell",343,41,4.0,Mario Party Superstars
,Sarasaland Stars,Yoshi's Island,Biddybuggy,Shy Guy,A,A,C,26,Speedster,23.36,5.0,No,No,"Fire Flower, 1-Up Mushroom",37,38,2.0,Mario Tennis Aces
,Green Caps,Yoshi's Island,Comet Bike,Toad,A,S,B,20,Drifter,139.0,0.43,No,No,"Red Shell, Super Mushroom",66,91,4.0,         Super Mario Odyssey                           
Toad,,         Yoshi's Island                  ,Comet Bike,sHY gUY,B,S,D,13,Speedster,41.0,3.0,No,Yes,"Green Shell, Fire Flower",191,90,4.0,Mario Kart 8 Deluxe
,Tricksters,Mushroom Kingdom,Scooter,Toad,S,S,D,15,Speedster,-4.0,3.62576,Yes,Yes,Green Shell,320,42,1.0,                  Super Mario World                  
,Dino Buddies,Mushroom Kingdom,Standard Kart,kOOPA tROOPA,,D,C,30,Item Specialist,157.0,5.0,No,Yes,Green Shell,75,54,7.0,Mario Party Superstars
,Dino Buddies,yOSHI'S iSLAND,Circuit Special,sHY gUY,,A,S,11,Ite`m Specialist,-73.0,4.0,Yes,No,Super Star,443,80,8.0,Mario Party Superstars
Mario,MUSHROOM ROYALTY,Star World,Pipe Frame,Toad,C,D,C,28,Item Specialist,-29.0,4.0,No,No,"Fire Flower, Super Mushroom",108,78,0.0,Mario Strikers
Waluigi,Green Caps,                  Yoshi's Island                  ,Pipe Frame,Luma,S,S,A,22,Blocker,-86.0,1.0,No,Yes,"Super Star, Super Mushroom",29,94,4.0,Mario Tennis Aces
Rosalina,Toad Brigade,Donut Plains,Mach 8,sHY gUY,S,C,S,12,Drifter,187.0,4.2293,No,Yes,"Super Mushroom, Green Shell",221,90,4.0,Super Mario World
Bowser,Tricksters,Yoshi's Island,         Biddybuggy         ,Toad,C,D,C,30,Speedster,-74.0,1.0,Yes,,"1-Up Mushroom, Green Shell",435,27,9.0,Super Mario Bros.
,Dino Buddies,sTAR wORLD,Biddybuggy,Shy Guy,D,D,B,23,Blocker,-53.9,0.7,Yes,No,"Red Shell, Super Star",219,79,0.0,Super Mario Bros.
Toadette,TOAD BRIGADE,                           Yoshi's Island                  ,Standard Kart,yOSHI,C,S,A,24,Blocker,117.0,2.229,Yes,,"Red Shell, Fire Flower, Banana Peel",41,88,4.0,Mario Tennis Aces
Rosalina,Dino Buddies,Yoshi's Island,Standard Kart,Polterpup,S,S,A,10,Drifter,192.0,2.0,Yes,No,"Banana Peel, Super Mushroom",465,42,5.0,Mario Party Superstars
,KOOPA CLAN,Mushroom Kingdom,Pipe Frame,Shy Guy,,B,C,24,Driver,-23.0,5.968,No,Yes,Banana Peel,232,64,5.0,Mario Strikers
Wario,Mushroom Royalty,Star World,         Mach 8                  ,Yoshi,,C,B,25,Item S>pecialist,164.0,1.608,No,,"Fire Flower, Super Mushroom",295,94,6.615,         Mario Party Superstars                  
Toadette,Tricksters,         Mushroom Kingdom                           ,                           Circuit Special         ,yOSHI,B,C,C,12,Item Specialist,42.214343,2.0,No,No,"Fire Flower, Banana Peel",450,57,6.0,Mario Tennis Aces
Peach,Red Caps,dONUT pLAINS,Circuit Special,Luma,S,D,A,23,Blocker,21.0,5.204,Yes,Yes,"Super Mushroom, Banana Peel, Green Shell",404,83,4.0,Mario Tennis Aces
Bowser,TRICKSTERS,Toad Town,Comet Bike,gOOMBA,B,B,B,13,Blocker,188.0,1.872,No,No,"Red Shell, 1-Up Mushroom, Green Shell",224,30,5.0,Mario Tennis Aces
,Toad Brigade,Donut Plains,Mach 8,lUMA,D,D,B,6,Speedster,111.0,4.0,No,No,"Green Shell, 1-Up Mushroom",69,61,3.0,Mario Party Superstars
Toadette,Toad Brigade,Mushroom Kingdom,Pipe Frame,Koopa Troopa,S,D,S,11,Drifter,69.0,0.0,No,Yes,"Super Mushroom, Red Shell, Banana Peel",303,95,0.0,Mario Strikers
,Sarasaland Stars,Star World,Comet Bike,sHY gUY,,S,C,17,Blocker,16.0,0.0,No,,"Banana Peel, 1-Up Mushroom",256,94,0.0,Super Mario Odyssey
Lueigi,Toad Brigade,Toad Town,Circuit Special,Polterpup,A,B,C,12,Driver,-49.0,2.0,Yes,No,1-Up Mushroom,23,78,0.0,Mario Tennis Aces
Waluigi,Sarasaland Stars,Toad Town,Pipe Frame,Shy Guy,A,S,B,24,Item Specialist,-74.0,3.0,No,Yes,"Super Star, Fire Flower, 1-Up Mushroom",314,89,9.0,Super Mario World
,Green Caps,mUSHROOM kINGDOM,Biddybuggy,Yoshi,D,B,C,5,Driver,144.0,1.0,Yes,Yes,Super Mushroom,202,50,8.0,                           Mario Party Superstars                  
Toad,Mushroom Royalty,         Star World                           ,Standard Kart,Yoshi,A,D,D,21,Blocker,-59.0,0.0,Yes,,"Banana Peel, Super Mushroom",421,59,5.0,Super Mario Bros.
Toad,Sarasaland Stars,Yoshi's Island,Standard Kart,Goomba,A,S,S,25,Drifter,-4.0,2.0,No,,"1-Up Mushroom, Green Shell, Red Shell",265,56,4.0,Mario Tennis Aces
Wario,Koopa Clan,tOAD tOWN,Scooter,Shy Guy,A,A,A,25,Blocker,0.0,2.0,Yes,,Super Star,431,28,1.0,Super Mario Odyssey
,,Mushroom Kingdom,                  Circuit Special                           ,gOOMBA,S,C,C,30,Blocker,69.0,5.0,No,Yes,Super Mushroom,42,84,1.0,Mario Strikers
Daisy,Koopa Clan,Yoshi's Island,Pipe Frame,kOOPA tROOPA,B,A,S,30,Driver,66.0,1.0,No,Yes,1-Up Mushroom,142,71,9.0,Super Mario World
Yoshi,Mushroom Royalty,Donut Plains,Pipe Frame,Toad,D,S,A,9,Blocker,123.0,0.385,Yes,Yes,"Fire Flower, 1-Up Mushroom, Super Star",13,43,2.0,Mario Tennis Aces
Wario,Toad Brigade,Donut Plains,                  Mach 8                           ,Koopa Troopa,,D,B,13,Driver,52.0,1.7633,No,Yes,Fire Flower,444,99,9.0,Super Mario Odyssey
Rosalina,KOOPA CLAN,Mushroom Kingdom,Pipe Frame,yOSHI,D,D,S,25,Drifter,68.615,2.0,No,,"Green Shell, Fire Flower",266,84,7.0,Super Mario World
,Red Caps,mUSHROOM kINGDOM,Pipe Frame,Yoshi,,D,D,8,Speedster,71.874362,4.0,Yes,Yes,"Fire Flower, Red Shell, Banana Peel",340,29,0.0,Mario Tennis Aces
Bowser,Dino Buddies,                           Toad Town                           ,                  Pipe Frame                  ,Luma,,D,C,27,Driver,-18.0,2.0,No,No,"1-Up Mushroom, Super Mushroom, Red Shell",331,69,5.0,Mario Party Superstars
,Mushroom Royalty,                           Toad Town                           ,Mach 8,sHY gUY,B,D,C,9,Blocker:,-61.53,5.0,Yes,Yes,"Banana Peel, Super Mushroom",435,32,9.0,Mario Party Superstars
,RED CAPS,Koopa Kingdom,Pipe Frame,lUMA,C,C,S,23,Driver,160.0,0.42445,No,No,Green Shell,66,60,10.0,                           Mario Strikers                  
,KOOPA CLAN,Toad Town,Scooter,pOLTERPUP,A,C,A,20,Item Specialist,32.0,2.0,No,Yes,"Super Star, 1-Up Mushroom, Red Shell",203,52,6.0,Super Mario Odyssey
Bowser Jr.,Green Caps,kOOPA kINGDOM,                           Biddybuggy                  ,Yoshi,C,C,B,25,Driver,125.0,2.0,No,No,Red Shell,281,91,3.0,Mario Tennis Aces
,Dino Buddies,kOOPA kINGDOM,Mach 8,Toad,S,B,D,18,Item Specialist,48.0,3.0,No,Yes,"Red Shell, Fire Flower, Super Star",305,63,0.0,Mario Party Superstars
,Sarasaland Stars,Star World,Standard Kart,gOOMBA,,A,S,28,Blo=cker,-20.0,3.0,Yes,,"Fire Flower, Banana Peel, Red Shell",334,45,2.0,         Super Mario Bros.                           
Wario,Koopa Clan,Donut Plains,Pipe Frame,Yoshi,C,S,C,29,Blocker,104.0,1.0,Yes,No,Banana Peel,152,66,10.0,Mario Kart 8 Deluxe
,Toad Brigade,Donut Plains,Pipe Frame,Goomba,S,B,D,19,Drifter,12.0,4.0,Yes,Yes,"Banana Peel, Fire Flower",111,68,1.0,Mario Strikers
Bowser,SARASALAND STARS,Star World,Biddybuggy,Koopa Troopa,D,D,B,9,Drifter,189.0,5.0,Yes,No,Red Shell,42,92,6.0,Mario Kart 8 Deluxe
Mario,SARASALAND STARS,mUSHROOM kINGDOM,Pipe Frame,Goomba,B,B,C,17,Drifter,144.0,0.0,Yes,Yes,"1-Up Mushroom, Fire Flower",102,33,1.0,         Mario Tennis Aces         
Yoshi,Tricksters,Donut Plains,Circuit Special,Shy Guy,S,A,D,29,Item Specialist,12.0,4.84545,No,,Green Shell,211,96,7.0,                           Super Mario Bros.         
